checksums,id,public access,created at,updated at,created_by_id,updated_by_id,is active,extras,uri,version,released,retired,is latest version,custom validation schema,parent_id,map type,sort weight,external id,comment,versioned_object_id,mnemonic,from_concept_id,to_concept_id,to_source_id,from_source_id,from concept code,from concept name,from source url,from source version,to concept code,to concept name,to source url,to source version, counted, index
{},1308447,View,2023-02-05T22:44:11.973221+00:00,2023-02-05T22:44:11.980159+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229597/,1308447,False,False,False,,10,SAME-AS,,b9d9e3b8-40e0-4724-bda5-a72d435ba68b,,1308447,229597,454326,,11,10,53635,Cedazuridine / Decitabine,/orgs/MOH-KENYA/sources/nhdd/,,890336004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308449,View,2023-02-05T22:44:12.119065+00:00,2023-02-05T22:44:12.127604+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229598/,1308449,False,False,False,,10,SAME-AS,,fec6c442-5a65-4147-9419-b623cdb820c5,,1308449,229598,454326,,34,10,53635,Cedazuridine / Decitabine,/orgs/MOH-KENYA/sources/nhdd/,,2384456,,/orgs/NLM/sources/RxNORM/,,True,True
{},626416,View,2022-09-01T21:08:20.082356+00:00,2022-09-02T03:21:06.068638+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89636/,626416,False,False,False,,10,SAME-AS,,4a8e04b4-b46c-49f3-8f4a-9a5a6db45575,,626416,89636,196721,,11,10,34758,Uterus Bicornis Bicollus,/orgs/MOH-KENYA/sources/nhdd/,,72645004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631247,View,2022-09-01T21:08:41.679166+00:00,2022-09-02T03:21:06.082719+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92050/,631247,False,False,False,,10,SAME-AS,,1a1b31fa-cde3-4ad7-9f39-a32127c879f2,,631247,92050,198150,,11,10,36203,Personal History of Malignant Neoplasm of Other Endocrine Glands and Related Structures,/orgs/MOH-KENYA/sources/nhdd/,,431572009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635897,View,2022-09-01T21:09:02.746917+00:00,2022-09-02T03:21:06.098619+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94376/,635897,False,False,False,,10,SAME-AS,,1f56d3f9-587f-4625-9ff6-8c681b00177d,,635897,94376,199499,,11,10,42128,Incomplete Legally Induced Abortion Complicated by Embolism,/orgs/MOH-KENYA/sources/nhdd/,,198711003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308451,View,2023-02-05T22:44:12.269474+00:00,2023-02-05T22:44:12.276900+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229599/,1308451,False,False,False,,10,SAME-AS,,61da60ae-4ea6-4b4a-93ec-2b40f44a44f7,,1308451,229599,454326,454326,10,10,53635,Cedazuridine / Decitabine,/orgs/MOH-KENYA/sources/nhdd/,,53635,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},626417,View,2022-09-01T21:08:20.085905+00:00,2022-09-02T03:21:06.132678+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89637/,626417,False,False,False,,10,SAME-AS,,4eefb32e-ec39-47c2-a296-624dee28019e,,626417,89637,196797,,11,10,32063,pregnancy-related glycosuria,/orgs/MOH-KENYA/sources/nhdd/,,199132007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635898,View,2022-09-01T21:09:02.752088+00:00,2022-09-02T03:21:06.147182+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94377/,635898,False,False,False,,10,SAME-AS,,0b5fb970-3f9f-4fc2-9268-d8c2d50729c2,,635898,94377,199567,,11,10,36211,Varicose Veins of Lower Extremities with Complications,/orgs/MOH-KENYA/sources/nhdd/,,72866009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308453,View,2023-02-05T22:44:12.423519+00:00,2023-02-05T22:44:12.431239+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229600/,1308453,False,False,False,,10,SAME-AS,,780a2f10-9f99-4cc7-8f72-2ad8e54481e6,,1308453,229600,454326,421405,7,10,53635,Cedazuridine / Decitabine,/orgs/MOH-KENYA/sources/nhdd/,,167506,Cedazuridine / Decitabine,/orgs/CIEL/sources/CIEL/,,True,True
{},1308455,View,2023-02-05T22:44:12.905474+00:00,2023-02-05T22:44:12.913815+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229601/,1308455,False,False,False,,10,SAME-AS,,aa8b97a8-8850-4389-be87-7ea972833261,,1308455,229601,454328,454328,10,10,53636,Degarelix,/orgs/MOH-KENYA/sources/nhdd/,,53636,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308457,View,2023-02-05T22:44:13.070223+00:00,2023-02-05T22:44:13.077548+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229602/,1308457,False,False,False,,10,SAME-AS,,8ed2e310-5ee2-4e8d-9f92-060cd08abed7,,1308457,229602,454328,,34,10,53636,Degarelix,/orgs/MOH-KENYA/sources/nhdd/,,475230,,/orgs/NLM/sources/RxNORM/,,True,True
{},626419,View,2022-09-01T21:08:20.103125+00:00,2022-09-02T03:21:06.189164+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89638/,626419,False,False,False,,10,SAME-AS,,64cda9e9-334e-4b90-9664-64cad8cd33b2,,626419,89638,196795,,11,10,25737,Transmetatarsal amputation of foot,/orgs/MOH-KENYA/sources/nhdd/,,399202009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308459,View,2023-02-05T22:44:13.219610+00:00,2023-02-05T22:44:13.227135+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229603/,1308459,False,False,False,,10,SAME-AS,,9ef127f9-ff4d-42ad-a1b0-008fc0bb9fe9,,1308459,229603,454328,,11,10,53636,Degarelix,/orgs/MOH-KENYA/sources/nhdd/,,775465003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},696633,View,2022-09-01T21:13:38.595636+00:00,2022-09-02T03:21:06.230308+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124745/,696633,False,False,False,,10,SAME-AS,,ecd18214-95eb-4fac-8ce3-208d5a185c90,,696633,124745,216759,,11,10,32902,Townes Syndrome,/orgs/MOH-KENYA/sources/nhdd/,,24750000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631252,View,2022-09-01T21:08:41.702820+00:00,2022-09-02T03:21:06.236700+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92054/,631252,False,False,False,,10,SAME-AS,,c7b92daf-4a01-41c2-a316-f25a57b31950,,631252,92054,198154,,11,10,40690,Wound Botulism,/orgs/MOH-KENYA/sources/nhdd/,,398530003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308461,View,2023-02-05T22:44:13.377732+00:00,2023-02-05T22:44:13.385916+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229604/,1308461,False,False,False,,10,SAME-AS,,f0b4aad3-5e38-415f-add8-876499f5d16b,,1308461,229604,454328,421404,7,10,53636,Degarelix,/orgs/MOH-KENYA/sources/nhdd/,,167507,Degarelix,/orgs/CIEL/sources/CIEL/,,True,True
{},1308463,View,2023-02-05T22:44:13.868136+00:00,2023-02-05T22:44:13.875101+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229605/,1308463,False,False,False,,10,SAME-AS,,22e36791-2d77-4dae-9923-afaf72d6776a,,1308463,229605,454330,,11,10,53637,Dinutuximab,/orgs/MOH-KENYA/sources/nhdd/,,775621000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308465,View,2023-02-05T22:44:14.010227+00:00,2023-02-05T22:44:14.017622+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229606/,1308465,False,False,False,,10,SAME-AS,,7480420b-34a3-4835-bdd8-bce4c7cfce8c,,1308465,229606,454330,454330,10,10,53637,Dinutuximab,/orgs/MOH-KENYA/sources/nhdd/,,53637,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},696628,View,2022-09-01T21:13:38.586830+00:00,2022-09-02T03:21:06.279502+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124743/,696628,False,False,False,,10,SAME-AS,,a1a0184e-7a4c-4133-bf56-6cafbe9f2712,,696628,124743,216742,,11,10,29873,Spinal Paraparesis,/orgs/MOH-KENYA/sources/nhdd/,,23042008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},622350,View,2022-09-01T21:08:00.711704+00:00,2022-09-02T03:21:06.309453+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87603/,622350,False,False,False,,10,SAME-AS,,0894844b-de74-40c1-b72d-9b0cbab3513d,,622350,87603,195522,,11,10,37627,Bipolar Disorder in Remission,/orgs/MOH-KENYA/sources/nhdd/,,85248005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639575,View,2022-09-01T21:09:19.107566+00:00,2022-09-02T03:21:06.331081+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96216/,639575,False,False,False,,10,SAME-AS,,110815b6-3023-4e39-b977-aa6f330848c3,,639575,96216,200589,,11,10,33528,Traumatic Bulla,/orgs/MOH-KENYA/sources/nhdd/,,373595002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308467,View,2023-02-05T22:44:14.169668+00:00,2023-02-05T22:44:14.177440+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229607/,1308467,False,False,False,,10,SAME-AS,,a93b0e1d-6256-422f-ab81-2543c25342ae,,1308467,229607,454330,,34,10,53637,Dinutuximab,/orgs/MOH-KENYA/sources/nhdd/,,1606274,,/orgs/NLM/sources/RxNORM/,,True,True
{},1308469,View,2023-02-05T22:44:14.315225+00:00,2023-02-05T22:44:14.322462+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229608/,1308469,False,False,False,,10,SAME-AS,,5f8924b8-18cb-4de2-9219-de7ae4b68cee,,1308469,229608,454330,421402,7,10,53637,Dinutuximab,/orgs/MOH-KENYA/sources/nhdd/,,167508,Dinutuximab,/orgs/CIEL/sources/CIEL/,,True,True
{},1308471,View,2023-02-05T22:44:14.812496+00:00,2023-02-05T22:44:14.820573+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229609/,1308471,False,False,False,,10,SAME-AS,,3d2f17c6-2de7-4f58-99fc-c5af0d453e1e,,1308471,229609,454332,,11,10,53638,Dostarlimab,/orgs/MOH-KENYA/sources/nhdd/,,1156881005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308473,View,2023-02-05T22:44:14.966613+00:00,2023-02-05T22:44:14.973684+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229610/,1308473,False,False,False,,10,SAME-AS,,88b9bebc-2d2c-4fd7-a209-7a8dfe52adfe,,1308473,229610,454332,454332,10,10,53638,Dostarlimab,/orgs/MOH-KENYA/sources/nhdd/,,53638,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},622358,View,2022-09-01T21:08:00.741969+00:00,2022-09-02T03:21:06.411824+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87606/,622358,False,False,False,,10,SAME-AS,,9b2b5c4a-3b37-4d8e-91a5-b0cd1acaeba9,,622358,87606,195493,,11,10,33852,Tuberculosis of Pericardium,/orgs/MOH-KENYA/sources/nhdd/,,67256000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308475,View,2023-02-05T22:44:15.133269+00:00,2023-02-05T22:44:15.141517+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229611/,1308475,False,False,False,,10,SAME-AS,,11fbc3c3-6104-4cfa-8770-88b4110a5e0f,,1308475,229611,454332,,34,10,53638,Dostarlimab,/orgs/MOH-KENYA/sources/nhdd/,,2539967,,/orgs/NLM/sources/RxNORM/,,True,True
{},1308477,View,2023-02-05T22:44:15.285369+00:00,2023-02-05T22:44:15.293820+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229612/,1308477,False,False,False,,10,SAME-AS,,ace35081-2947-4611-b36a-fbd9ebe107bb,,1308477,229612,454332,421399,7,10,53638,Dostarlimab,/orgs/MOH-KENYA/sources/nhdd/,,167509,Dostarlimab,/orgs/CIEL/sources/CIEL/,,True,True
{},644073,View,2022-09-01T21:09:39.935027+00:00,2022-09-02T03:21:06.435035+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/98464/,644073,False,False,False,,10,SAME-AS,,ae7c7ac0-ab9a-45ac-8ab4-920090d8e25e,,644073,98464,201899,,11,10,28882,Sensorineural Hearing Loss of Combined Sites,/orgs/MOH-KENYA/sources/nhdd/,,65680009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308479,View,2023-02-05T22:44:15.771588+00:00,2023-02-05T22:44:15.778858+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229613/,1308479,False,False,False,,10,SAME-AS,,61fc2171-b445-4f82-9701-0e050ac7c0e5,,1308479,229613,454334,454334,10,10,53639,Durvalumab,/orgs/MOH-KENYA/sources/nhdd/,,53639,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308481,View,2023-02-05T22:44:15.930876+00:00,2023-02-05T22:44:15.942683+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229614/,1308481,False,False,False,,10,SAME-AS,,5a6190ae-aebb-4af1-bade-2ac04add3841,,1308481,229614,454334,,34,10,53639,Durvalumab,/orgs/MOH-KENYA/sources/nhdd/,,1919503,,/orgs/NLM/sources/RxNORM/,,True,True
{},631270,View,2022-09-01T21:08:41.799270+00:00,2022-09-02T03:21:06.494427+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92061/,631270,False,False,False,,10,SAME-AS,,092461b8-7fd5-4247-a2c9-b3f8ec49b94b,,631270,92061,198212,,11,10,34769,intentional furosemide overdose,/orgs/MOH-KENYA/sources/nhdd/,,297019007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626438,View,2022-09-01T21:08:20.152682+00:00,2022-09-02T03:21:06.541003+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89647/,626438,False,False,False,,10,SAME-AS,,f2558325-7c9a-4c01-82ba-dab252da45ce,,626438,89647,196808,,11,10,40324,tear of hymen,/orgs/MOH-KENYA/sources/nhdd/,,237333004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308483,View,2023-02-05T22:44:16.132538+00:00,2023-02-05T22:44:16.140058+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229615/,1308483,False,False,False,,10,SAME-AS,,dfa12e45-0a8e-4414-8ab1-cf5f091a96f4,,1308483,229615,454334,,11,10,53639,Durvalumab,/orgs/MOH-KENYA/sources/nhdd/,,775715008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},622362,View,2022-09-01T21:08:00.760433+00:00,2022-09-02T03:21:06.572211+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87610/,622362,False,False,False,,10,SAME-AS,,8d570c38-0f72-4240-897f-1df0f18352fb,,622362,87610,195576,,11,10,35291,inflammatory polyps of colon,/orgs/MOH-KENYA/sources/nhdd/,,13025001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},643841,View,2022-09-01T21:09:38.853368+00:00,2022-09-02T03:21:06.595574+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/98349/,643841,False,False,False,,10,SAME-AS,,79ecb52a-a501-4e6f-8dd6-0ba42243e275,,643841,98349,201732,,11,10,34070,Uhl's Disease,/orgs/MOH-KENYA/sources/nhdd/,,2829000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308485,View,2023-02-05T22:44:16.312769+00:00,2023-02-05T22:44:16.320384+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229616/,1308485,False,False,False,,10,SAME-AS,,0a3ef181-485c-4aa6-984f-62e254dbe6dd,,1308485,229616,454334,421400,7,10,53639,Durvalumab,/orgs/MOH-KENYA/sources/nhdd/,,167510,Durvalumab,/orgs/CIEL/sources/CIEL/,,True,True
{},1308487,View,2023-02-05T22:44:16.942769+00:00,2023-02-05T22:44:16.950977+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229617/,1308487,False,False,False,,10,SAME-AS,,2d463726-5c32-4cf9-bfd8-3b79b956be2a,,1308487,229617,454336,454336,10,10,53640,Dutasteride,/orgs/MOH-KENYA/sources/nhdd/,,53640,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308489,View,2023-02-05T22:44:17.171652+00:00,2023-02-05T22:44:17.178757+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229618/,1308489,False,False,False,,10,SAME-AS,,7c5458a8-5c65-4f4a-b012-de60507dad57,,1308489,229618,454336,,11,10,53640,Dutasteride,/orgs/MOH-KENYA/sources/nhdd/,,775716009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626442,View,2022-09-01T21:08:20.161094+00:00,2022-09-02T03:21:06.632838+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89649/,626442,False,False,False,,10,SAME-AS,,3e611d08-0399-42e5-bbf4-89ac71419e6d,,626442,89649,196741,,11,10,27893,Rupture of Sphincter of Pupil,/orgs/MOH-KENYA/sources/nhdd/,,1869002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308491,View,2023-02-05T22:44:17.344498+00:00,2023-02-05T22:44:17.351660+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229619/,1308491,False,False,False,,10,SAME-AS,,6f12bc06-d64a-4a71-a764-16c1feebbfcf,,1308491,229619,454336,,34,10,53640,Dutasteride,/orgs/MOH-KENYA/sources/nhdd/,,228790,,/orgs/NLM/sources/RxNORM/,,True,True
{},1308493,View,2023-02-05T22:44:17.548846+00:00,2023-02-05T22:44:17.556084+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229620/,1308493,False,False,False,,10,SAME-AS,,f0a4dae1-22c0-46f8-9e9a-c6e61fd0d1d9,,1308493,229620,454336,421307,7,10,53640,Dutasteride,/orgs/MOH-KENYA/sources/nhdd/,,167511,Dutasteride,/orgs/CIEL/sources/CIEL/,,True,True
{},631274,View,2022-09-01T21:08:41.827498+00:00,2022-09-02T03:21:06.688905+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92065/,631274,False,False,False,,10,SAME-AS,,daa9d84b-e60a-4824-b730-ba1160a9ba11,,631274,92065,198152,,11,10,30635,Subacromial Impingement,/orgs/MOH-KENYA/sources/nhdd/,,202849001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308495,View,2023-02-05T22:44:18.123065+00:00,2023-02-05T22:44:18.130114+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229621/,1308495,False,False,False,,10,SAME-AS,,dc47a1eb-64c1-45d8-ac8e-e59d843cb675,,1308495,229621,454338,,11,10,53641,Dutasteride / Tamsulosin,/orgs/MOH-KENYA/sources/nhdd/,,775717000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},699275,View,2022-09-01T21:13:51.306867+00:00,2022-09-02T03:21:06.735005+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/126065/,699275,False,False,False,,10,SAME-AS,,d53f5625-43a3-4880-9f1d-0ae1a666777b,,699275,126065,217549,,11,10,31307,sprain and strain of shoulder joint,/orgs/MOH-KENYA/sources/nhdd/,,3199001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635922,View,2022-09-01T21:09:02.861422+00:00,2022-09-02T03:21:06.742547+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94389/,635922,False,False,False,,10,SAME-AS,,e70b5876-5551-4a91-b35d-c822acdd5958,,635922,94389,199532,,11,10,31542,Suppurative Osteomyelitis of Jaw,/orgs/MOH-KENYA/sources/nhdd/,,84224006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631277,View,2022-09-01T21:08:41.845428+00:00,2022-09-02T03:21:06.766354+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92067/,631277,False,False,False,,10,SAME-AS,,d9fc45e6-ba8d-41b6-bc8f-b6a742012f55,,631277,92067,198209,,11,10,31892,"Systemic Sclerosis, Diffuse",/orgs/MOH-KENYA/sources/nhdd/,,128460000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},644074,View,2022-09-01T21:09:39.945255+00:00,2022-09-02T03:21:06.797993+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/98465/,644074,False,False,False,,10,SAME-AS,,c0150a08-5b47-427a-a8a4-e7dfb1d08eb3,,644074,98465,201818,,11,10,41424,Deficiency of Beta-Galactosidase,/orgs/MOH-KENYA/sources/nhdd/,,238025006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308497,View,2023-02-05T22:44:18.279608+00:00,2023-02-05T22:44:18.287786+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229622/,1308497,False,False,False,,10,SAME-AS,,080a1620-a178-4124-a5cc-265892229e55,,1308497,229622,454338,454338,10,10,53641,Dutasteride / Tamsulosin,/orgs/MOH-KENYA/sources/nhdd/,,53641,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308499,View,2023-02-05T22:44:18.440802+00:00,2023-02-05T22:44:18.448112+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229623/,1308499,False,False,False,,10,SAME-AS,,3aef4a36-e21e-40a1-9bd9-a279d4a6f2c9,,1308499,229623,454338,,34,10,53641,Dutasteride / Tamsulosin,/orgs/MOH-KENYA/sources/nhdd/,,1001472,,/orgs/NLM/sources/RxNORM/,,True,True
{},626453,View,2022-09-01T21:08:20.199038+00:00,2022-09-02T03:21:06.881341+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89654/,626453,False,False,False,,10,SAME-AS,,046a8747-c7ed-41dd-97de-df52d60de597,,626453,89654,196742,,11,10,30445,Stomach Injury with Open Wound into Cavity,/orgs/MOH-KENYA/sources/nhdd/,,210109007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308501,View,2023-02-05T22:44:18.592904+00:00,2023-02-05T22:44:18.601892+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229624/,1308501,False,False,False,,10,SAME-AS,,3966fb92-deb1-40b7-9a98-4b8888a82084,,1308501,229624,454338,421305,7,10,53641,Dutasteride / Tamsulosin,/orgs/MOH-KENYA/sources/nhdd/,,167512,Dutasteride / Tamsulosin,/orgs/CIEL/sources/CIEL/,,True,True
{},1308503,View,2023-02-05T22:44:19.101594+00:00,2023-02-05T22:44:19.108452+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229625/,1308503,False,False,False,,10,SAME-AS,,c115bdad-0a1d-4833-a6b2-604530dd8feb,,1308503,229625,454340,,34,10,53642,Duvelisib,/orgs/MOH-KENYA/sources/nhdd/,,2058509,,/orgs/NLM/sources/RxNORM/,,True,True
{},1308505,View,2023-02-05T22:44:19.249239+00:00,2023-02-05T22:44:19.257292+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229626/,1308505,False,False,False,,10,SAME-AS,,e891af2c-5e7d-4008-8e47-db335a3ad62b,,1308505,229626,454340,,11,10,53642,Duvelisib,/orgs/MOH-KENYA/sources/nhdd/,,781365002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631281,View,2022-09-01T21:08:41.857265+00:00,2022-09-02T03:21:06.897527+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92069/,631281,False,False,False,,10,SAME-AS,,fea9e490-c07f-48d5-aa0f-4a8783ccd7af,,631281,92069,198211,,11,10,33868,Tuberculosis of Testis,/orgs/MOH-KENYA/sources/nhdd/,,40258005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626454,View,2022-09-01T21:08:20.202788+00:00,2022-09-02T03:21:06.941584+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89655/,626454,False,False,False,,10,SAME-AS,,3bd7e470-b8d3-45c5-b7d0-726a1eb7b142,,626454,89655,196813,,11,10,32961,non-rheumatic tricuspid stenosis with insufficiency,/orgs/MOH-KENYA/sources/nhdd/,,194992008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631284,View,2022-09-01T21:08:41.860077+00:00,2022-09-02T03:21:06.964522+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92070/,631284,False,False,False,,10,SAME-AS,,2091f8d0-3864-4da1-b81f-e2a655f89882,,631284,92070,198165,,11,10,29568,Slow Slope Active Phase of Labor,/orgs/MOH-KENYA/sources/nhdd/,,49279000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308507,View,2023-02-05T22:44:19.416593+00:00,2023-02-05T22:44:19.423969+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229627/,1308507,False,False,False,,10,SAME-AS,,cdd0ffba-154b-4884-9fb1-5da8bf1308e2,,1308507,229627,454340,454340,10,10,53642,Duvelisib,/orgs/MOH-KENYA/sources/nhdd/,,53642,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308509,View,2023-02-05T22:44:19.574731+00:00,2023-02-05T22:44:19.582221+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229628/,1308509,False,False,False,,10,SAME-AS,,456ae3a3-a24f-408f-a5e6-506b3e664bde,,1308509,229628,454340,421308,7,10,53642,Duvelisib,/orgs/MOH-KENYA/sources/nhdd/,,167513,Duvelisib,/orgs/CIEL/sources/CIEL/,,True,True
{},635927,View,2022-09-01T21:09:02.867874+00:00,2022-09-02T03:21:06.982573+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94393/,635927,False,False,False,,10,SAME-AS,,5a254906-5b26-4fb4-8f60-e922afa2be03,,635927,94393,199541,,11,10,34057,lacrosse,/orgs/MOH-KENYA/sources/nhdd/,,29832004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},622383,View,2022-09-01T21:08:00.888111+00:00,2022-09-02T03:21:07.016618+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87618/,622383,False,False,False,,10,SAME-AS,,b2659c17-9bc6-4659-a397-94d8ec0126b1,,622383,87618,195534,,11,10,26265,Pulmonary Decompression Injury,/orgs/MOH-KENYA/sources/nhdd/,,241997003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635928,View,2022-09-01T21:09:02.874390+00:00,2022-09-02T03:21:07.068711+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94394/,635928,False,False,False,,10,SAME-AS,,102542e8-4df2-45f3-80e0-14bab6209633,,635928,94394,199533,,11,10,41591,Plasmodium Malariae Malaria with Nephropathy,/orgs/MOH-KENYA/sources/nhdd/,,186796004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
